ENTIDAD FEDERATIVA;NIVEL DE ESTUDIOS;NOMBRE PROGRAMA EDUCATIVO;Matrícula Mujeres;Matrícula Hombres;Matrícula Total;Nuevo Ingreso Mujeres;Nuevo Ingreso Hombres;Nuevo Ingreso Total;Egresados Mujeres;Egresados Hombres;Egresados Total;Titulados Mujeres;Titulados Hombres;Titulados Total
QUERÉTARO;MAESTRÍA;MAESTRÍA EN DIRECCIÓN DE MERCADOTECNIA;2;3;5;0;0;0;0;2;2;3;1;4
QUERÉTARO;MAESTRÍA;MAESTRÍA EN DIRECCIÓN DE NEGOCIOS;16;14;30;4;0;4;20;19;39;11;6;17
QUERÉTARO;MAESTRÍA;MAESTRÍA EN DIRECCIÓN DE VENTAS;10;12;22;4;6;10;6;11;17;2;6;8
QUERÉTARO;MAESTRÍA;MAESTRÍA EN DIRECCIÓN ESTRATÉGICA DEL CAPITAL HUMANO;10;8;18;2;4;6;2;1;3;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN DIRECCIÓN Y GESTIÓN DE PROYECTOS ARTÍSTICOS Y CULTURALES;12;9;21;0;0;0;6;6;12;0;1;1
QUERÉTARO;MAESTRÍA;MAESTRÍA EN DISEÑO E INNOVACIÓN;16;10;26;7;5;12;3;0;3;2;1;3
QUERÉTARO;MAESTRÍA;MAESTRÍA EN DISEÑO Y COMUNICACIÓN HIPERMEDIAL;5;4;9;0;0;0;3;3;6;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN DOCENCIA;16;7;23;9;2;11;16;3;19;16;3;19
QUERÉTARO;MAESTRÍA;MAESTRÍA EN DOCENCIA EN EDUCACIÓN SUPERIOR;4;2;6;0;0;0;5;1;6;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN DOCENCIA Y GESTIÓN EDUCATIVA;14;8;22;7;5;12;0;0;0;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN EDUCACIÓN;251;81;332;109;23;132;80;28;108;29;6;35
QUERÉTARO;MAESTRÍA;MAESTRÍA EN EDUCACIÓN BÁSICA;1;0;1;0;0;0;0;0;0;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN EDUCACIÓN CON ÉNFASIS EN INNOVACIÓN PEDAGÓGICA  ;53;11;64;21;3;24;0;0;0;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN EDUCACIÓN PARA LA CIUDADANÍA;8;4;12;0;0;0;0;0;0;6;4;10
QUERÉTARO;MAESTRÍA;MAESTRÍA EN EDUCACIÓN Y DOCENCIA;40;35;75;5;5;10;0;0;0;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN ELECTROQUÍMICA;11;7;18;4;1;5;4;13;17;4;13;17
QUERÉTARO;MAESTRÍA;MAESTRÍA EN EMERGENCIAS Y DESASTRES;1;3;4;0;0;0;1;1;2;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN ENSEÑANZA DE ESTUDIOS LITERARIOS;8;4;12;0;0;0;7;5;12;6;4;10
QUERÉTARO;MAESTRÍA;MAESTRIA EN ENSEÑANZA DE LENGUAS Y CULTURA (MELyC)  ;4;1;5;0;0;0;0;0;0;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN ESTUDIOS AMERINDIOS Y EDUCACIÓN BILINGÜE;6;4;10;0;0;0;0;0;0;4;5;9
QUERÉTARO;MAESTRÍA;MAESTRÍA EN ESTUDIOS ANTROPOLÓGICOS EN SOCIEDADES CONTEMPORÁNEAS;12;4;16;0;0;0;1;1;2;13;3;16
QUERÉTARO;MAESTRÍA;MAESTRÍA EN ESTUDIOS DE GÉNERO;11;4;15;11;4;15;4;3;7;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN ESTUDIOS HISTÓRICOS;12;6;18;8;2;10;3;2;5;3;3;6
QUERÉTARO;MAESTRÍA;MAESTRÍA EN ESTUDIOS MULTIDISCIPLINARIOS SOBRE EL TRABAJO;6;3;9;0;0;0;2;5;7;2;5;7
QUERÉTARO;MAESTRÍA;MAESTRÍA EN ÉTICA APLICADA Y BIOETICA;8;2;10;0;0;0;2;4;6;1;3;4
QUERÉTARO;MAESTRÍA;MAESTRÍA EN FILOSOFÍA CONTEMPORÁNEA APLICADA;5;9;14;0;0;0;3;3;6;3;3;6
QUERÉTARO;MAESTRÍA;MAESTRÍA EN FINANZAS;22;35;57;10;18;28;3;5;8;1;3;4
QUERÉTARO;MAESTRÍA;MAESTRÍA EN FISCAL;41;15;56;11;9;20;6;18;24;6;18;24
QUERÉTARO;MAESTRÍA;MAESTRÍA EN FORMACIÓN DOCENTE;8;5;13;8;5;13;0;0;0;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN GESTIÓN DE LA CALIDAD;6;20;26;3;13;16;4;14;18;4;7;11
QUERÉTARO;MAESTRÍA;MAESTRÍA EN GESTIÓN DE LA TECNOLOGÍA;2;5;7;0;0;0;3;3;6;2;4;6
QUERÉTARO;MAESTRÍA;MAESTRÍA EN GESTIÓN DE TECNOLOGÍAS DE INFORMACIÓN;1;4;5;0;0;0;4;9;13;2;2;4
QUERÉTARO;MAESTRÍA;MAESTRÍA EN GESTIÓN DIRECTIVA EN SALUD;49;14;63;14;2;16;47;21;68;23;17;40
QUERÉTARO;MAESTRÍA;MAESTRÍA EN GESTIÓN E INNOVACIÓN PÚBLICA;10;13;23;0;0;0;3;0;3;2;1;3
QUERÉTARO;MAESTRÍA;MAESTRÍA EN GESTIÓN INTEGRADA DE CUENCAS;7;8;15;3;3;6;5;5;10;4;4;8
QUERÉTARO;MAESTRÍA;MAESTRÍA EN GESTIÓN LOGÍSTICA Y CADENAS DE SUMINISTRO;21;16;37;6;6;12;0;0;0;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN HUMANIDADES;9;7;16;9;7;16;0;0;0;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN IMPUESTOS;55;48;103;8;11;19;13;6;19;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN INGENIERÍA;18;47;65;7;21;28;10;7;17;7;3;10
QUERÉTARO;MAESTRÍA;MAESTRÍA EN INGENIERÍA AEROESPACIAL;8;21;29;0;0;0;0;16;16;0;3;3
QUERÉTARO;MAESTRÍA;MAESTRÍA EN INGENIERÍA DE CALIDAD Y PRODUCTIVIDAD;5;7;12;3;0;3;1;7;8;1;7;8
QUERÉTARO;MAESTRÍA;MAESTRÍA EN INGENIERÍA DE GESTIÓN EMPRESARIAL;0;0;0;0;0;0;0;1;1;0;5;5
QUERÉTARO;MAESTRÍA;MAESTRÍA EN INGENIERÍA DE MANUFACTURA;0;5;5;0;5;5;0;0;0;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN INGENIERÍA DE VÍAS TERRESTRES;9;22;31;2;2;4;4;19;23;1;11;12
QUERÉTARO;MAESTRÍA;MAESTRÍA EN INNOVACIÓN EN ENTORNOS VIRTUALES DE ENSEÑANZA-APRENDIZAJE;8;1;9;0;0;0;3;2;5;2;1;3
QUERÉTARO;MAESTRÍA;MAESTRÍA EN INTELIGENCIA DE MERCADOS;10;13;23;6;7;13;2;1;3;0;1;1
QUERÉTARO;MAESTRÍA;MAESTRÍA EN INTERVENCIÓN PEDAGÓGICA;50;15;65;25;7;32;5;4;9;5;4;9
QUERÉTARO;MAESTRÍA;MAESTRÍA EN INVESTIGACIÓN MÉDICA;7;7;14;5;5;10;3;2;5;3;0;3
QUERÉTARO;MAESTRÍA;MAESTRIA EN INVESTIGACIÓN Y CONSULTORÍA EDUCATIVA   ;5;5;10;5;5;10;0;0;0;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN JUICIO DE AMPARO;8;8;16;3;2;5;4;5;9;1;0;1
QUERÉTARO;MAESTRÍA;MAESTRIA EN LIDERAZGO Y GESTIÓN DE INSTITUCIONES EDUCATIVAS;16;16;32;6;7;13;0;0;0;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN LINGÜÍSTICA;13;5;18;0;0;0;16;4;20;16;5;21
QUERÉTARO;MAESTRÍA;MAESTRÍA EN MERCADOTECNIA;2;4;6;0;0;0;7;8;15;8;3;11
QUERÉTARO;MAESTRÍA;MAESTRÍA EN NEUROPSICOLOGÍA;51;15;66;11;4;15;36;6;42;28;5;33
QUERÉTARO;MAESTRÍA;MAESTRÍA EN NUTRICIÓN CLÍNICA;21;16;37;12;2;14;5;2;7;4;0;4
QUERÉTARO;MAESTRÍA;MAESTRÍA EN NUTRICIÓN CLÍNICA INTEGRAL;16;9;25;8;3;11;11;2;13;12;1;13
QUERÉTARO;MAESTRÍA;MAESTRÍA EN ORIENTACIÓN Y FACILITACIÓN DE GRUPOS CON ENFOQUE HUMANISTA;12;3;15;4;2;6;4;2;6;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN PEDAGOGÍA;9;8;17;9;8;17;0;0;0;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN PROCESOS DE INGENIERÍA;24;27;51;4;7;11;8;17;25;6;13;19
QUERÉTARO;MAESTRÍA;MAESTRÍA EN PROCURACIÓN, ADMINISTRACIÓN DE JUSTICIA Y LITIGACIÓN ORAL;0;0;0;0;0;0;2;4;6;2;3;5
QUERÉTARO;MAESTRÍA;MAESTRÍA EN PSICOLOGÍA CLÍNICA;41;13;54;14;5;19;6;4;10;3;1;4
QUERÉTARO;MAESTRÍA;MAESTRÍA EN PSICOLOGÍA DEL TRABAJO;22;4;26;11;2;13;8;1;9;2;0;2
QUERÉTARO;MAESTRÍA;MAESTRÍA EN PSICOLOGÍA JURÍDICA Y FORENSE;8;3;11;2;0;2;4;3;7;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN PSICOONCOLOGÍA;5;1;6;0;0;0;0;0;0;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN PSICOPEDAGOGÍA;0;0;0;0;0;0;1;0;1;1;0;1
QUERÉTARO;MAESTRÍA;MAESTRÍA EN PSICOTERAPIA FAMILIAR SISTÉMICA;13;1;14;0;0;0;4;1;5;2;0;2
QUERÉTARO;MAESTRÍA;MAESTRÍA EN PSICOTERAPIA HUMANISTA GESTALT;22;6;28;6;0;6;5;1;6;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN PSICOTERAPIA PSICOANALÍTICA;6;5;11;2;5;7;5;0;5;5;0;5
QUERÉTARO;MAESTRÍA;MAESTRÍA EN QUÍMICA CLÍNICA DIAGNÓSTICA;10;0;10;4;0;4;5;0;5;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN RESPONSABILIDAD SOCIAL;14;3;17;12;1;13;0;0;0;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN RETÓRICA, ARGUMENTACIÓN JURÍDICA Y LITIGACIÓN ORAL ;7;6;13;6;2;8;0;0;0;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN SALUD MENTAL DE LA INFANCIA Y LA ADOLESCENCIA;3;1;4;3;1;4;0;0;0;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN SALUD Y PRODUCCIÓN ANIMAL SUSTENTABLE;14;10;24;7;4;11;6;8;14;5;6;11
QUERÉTARO;MAESTRÍA;MAESTRÍA EN SISTEMA ACUSATORIO ADVERSARIAL;8;11;19;0;0;0;7;21;28;0;2;2
QUERÉTARO;MAESTRÍA;MAESTRÍA EN SISTEMA PENAL ACUSATORIO;27;32;59;5;2;7;0;0;0;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN SISTEMAS COMPUTACIONALES;4;12;16;1;3;4;1;5;6;5;2;7
QUERÉTARO;MAESTRÍA;MAESTRÍA EN SISTEMAS DE INFORMACIÓN: GESTIÓN Y TECNOLOGÍA;4;10;14;0;1;1;0;5;5;0;2;2
QUERÉTARO;MAESTRÍA;MAESTRÍA EN SISTEMAS DE MANUFACTURAS;0;2;2;0;0;0;0;0;0;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN SOFTWARE EMBEBIDO;0;1;1;0;0;0;0;1;1;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN TECNOLOGÍA AVANZADA;20;30;50;6;6;12;2;5;7;9;6;15
QUERÉTARO;MAESTRÍA;MAESTRÍA EN TERAPIA FAMILIAR;14;2;16;7;2;9;6;1;7;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRIA EN TERAPIA FAMILIAR SISTEMICA RELACIONAL;26;13;39;9;0;9;15;2;17;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA EN VALUACIÓN;25;36;61;9;10;19;7;9;16;0;1;1
QUERÉTARO;MAESTRÍA;MAESTRÍA EN VALUACIÓN DE BIENES;7;7;14;1;1;2;7;1;8;4;0;4
QUERÉTARO;MAESTRÍA;MAESTRÍA EN VALUACIÓN INMOBILIARIA E INDUSTRIAL;6;6;12;0;0;0;5;7;12;0;0;0
QUERÉTARO;MAESTRÍA;MAESTRÍA INTERINSTITUCIONAL EN CIENCIA Y TECNOLOGÍA EN DISEÑO Y DESARROLLO DE SISTEMAS MECÁNICOS;3;6;9;2;3;5;3;1;4;0;6;6
QUERÉTARO;MAESTRÍA;MAESTRÍA INTERINSTITUCIONAL EN CIENCIA Y TECNOLOGÍA EN LA OPCIÓN TERMINAL DE INGENIERÍA AMBIENTAL;8;9;17;4;2;6;5;7;12;5;8;13
QUERÉTARO;MAESTRÍA;MAESTRÍA INTERINSTITUCIONAL EN CIENCIA Y TECNOLOGÍA EN MECATRÓNICA;1;19;20;0;15;15;2;5;7;0;4;4
QUERÉTARO;MAESTRÍA;MAESTRÍA INTERINSTITUCIONAL EN CIENCIA Y TECNOLOGÍA EN METROLOGÍA;2;2;4;2;1;3;0;2;2;0;2;2
QUERÉTARO;DOCTORADO;DOCTORADO EN ADMINISTRACIÓN;12;18;30;0;0;0;9;3;12;1;4;5
QUERÉTARO;DOCTORADO;DOCTORADO EN ARTES;8;7;15;0;0;0;0;0;0;0;0;0
QUERÉTARO;DOCTORADO;DOCTORADO EN CIENCIAS BIOLÓGICAS;20;14;34;0;0;0;11;5;16;7;6;13
QUERÉTARO;DOCTORADO;DOCTORADO EN CIENCIAS DE BIOMEDICINA;12;3;15;0;0;0;0;0;0;0;0;0
