ENTIDAD FEDERATIVA;PROGRAMA DE ESTUDIOS;Lugares Ofertados;Matrícula Hombres;Matrícula Mujeres;Matrícula Total;Primer Ingreso Mujeres;Egresados Hombres;Egresados Mujeres;Egresados Total;Graduados Hombres;Graduados Mujeres;Graduados Total
TAMAULIPAS;ESPECIALIDAD EN TRAUMATOLOGÍA Y ORTOPEDIA;5;20;2;22;0;3;0;3;3;0;3
TAMAULIPAS;ESPECIALIDAD EN URGENCIAS MÉDICO QUIRÚRGICAS;0;9;3;12;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN;61;86;85;171;16;18;25;43;2;7;9
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN ÁREA DE POLÍTICAS ADMINISTRATIVAS EN LOS NEGOCIOS;6;3;5;8;4;3;4;7;0;0;0
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN ÁREA MERCADOTECNIA;8;7;8;15;1;0;2;2;0;0;0
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN CON ENFOQUE ESTRATÉGICO;0;0;0;0;0;0;0;0;3;3;6
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN CON ESPECIALIDAD EN FINANZAS;17;13;19;32;4;7;12;19;4;3;7
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN CON ESPECIALIDAD EN INFORMÁTICA;0;0;0;0;0;1;0;1;0;0;0
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS;0;0;0;0;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS AGROPECUARIAS;0;0;0;0;0;0;0;0;3;1;4
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN DE HOSPITALES;0;35;124;159;0;8;27;35;10;41;51
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN DE INSTITUCIONES EDUCATIVAS;17;7;10;17;10;1;2;3;1;2;3
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN DE JUSTICIA LABORAL;0;0;0;0;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN DE LA CONSTRUCCIÓN;35;29;4;33;4;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN DE LA EDUCACIÓN FÍSICA;400;37;16;53;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN DE LA EMPRESA INDUSTRIAL;20;5;6;11;2;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN DE NEGOCIOS;0;41;43;84;0;12;18;30;0;0;0
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN DE NEGOCIOS ÁREA CALIDAD Y PRODUCTIVIDAD;16;23;12;35;7;14;11;25;14;11;25
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN DE NEGOCIOS ÁREA FINANZAS;11;18;13;31;6;13;9;22;13;9;22
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN DE NEGOCIOS ÁREA MERCADOTECNIA;0;0;0;0;0;1;2;3;1;2;3
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN DE NEGOCIOS ÁREA RECURSOS HUMANOS;3;5;6;11;1;2;0;2;2;0;2
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN EDUCATIVA;0;0;0;0;0;1;7;8;1;7;8
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN ESPECIALIDAD EN ALTA DIRECCIÓN;15;22;11;33;4;2;0;2;6;8;14
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN GENERAL;20;4;9;13;7;2;2;4;2;2;4
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN INDUSTRIAL;37;102;81;183;12;30;33;63;9;10;19
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN PÚBLICA;27;69;72;141;16;17;19;36;4;7;11
TAMAULIPAS;MAESTRÍA EN ADMINISTRACIÓN Y GESTIÓN PÚBLICA;0;6;0;6;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN ANÁLISIS CLÍNICOS;7;5;9;14;4;1;6;7;0;7;7
TAMAULIPAS;MAESTRÍA EN ARQUITECTURA CON ÉNFASIS EN DISEÑO ARQUITECTÓNICO Y REHABILITACIÓN ARQUITECTÓNICA;0;8;4;12;0;10;5;15;0;1;1
TAMAULIPAS;MAESTRÍA EN AUDITORÍA;0;0;0;0;0;0;0;0;0;1;1
TAMAULIPAS;MAESTRÍA EN CALIDAD;0;2;1;3;0;10;6;16;7;6;13
TAMAULIPAS;MAESTRÍA EN CALIDAD Y COMPETITIVIDAD;20;12;3;15;3;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN CIENCIA Y TECNOLOGÍA DE LOS ALIMENTOS;0;5;6;11;0;0;11;11;5;10;15
TAMAULIPAS;MAESTRÍA EN CIENCIAS ADMINISTRATIVAS CON ESPECIALIDAD EN RELACIONES INDUSTRIALES;20;30;32;62;11;36;23;59;0;0;0
TAMAULIPAS;MAESTRÍA EN CIENCIAS BIOLÓGICAS;15;9;9;18;4;2;3;5;8;2;10
TAMAULIPAS;MAESTRÍA EN CIENCIAS BOVINOS PRODUCTORES DE CARNE;0;0;0;0;0;0;0;0;1;0;1
TAMAULIPAS;MAESTRÍA EN CIENCIAS CON ESPECIALIDAD EN ADMINISTRACIÓN DE HOSPITALES Y SERVICIOS DE SALUD;0;7;7;14;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN CIENCIAS CON ESPECIALIDAD EN BIOLOGÍA;0;0;0;0;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN CIENCIAS CON ESPECIALIDAD EN PSICOLOGÍA CLÍNICA;0;0;3;3;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN CIENCIAS CON ESPECIALIDAD EN URGENCIAS MÉDICAS;0;22;24;46;0;9;5;14;0;0;0
TAMAULIPAS;MAESTRÍA EN CIENCIAS DE LA ADMINISTRACIÓN;0;28;23;51;0;23;24;47;20;24;44
TAMAULIPAS;MAESTRÍA EN CIENCIAS DE LA ADMINISTRACIÓN CON ESPECIALIDAD EN FINANZAS;20;0;0;0;0;1;0;1;1;0;1
TAMAULIPAS;MAESTRÍA EN CIENCIAS DE LA COMPUTACIÓN;10;9;14;23;4;5;4;9;4;3;7
TAMAULIPAS;MAESTRÍA EN CIENCIAS EN ADMINISTRACIÓN INDUSTRIAL;0;14;3;17;0;0;0;0;0;2;2
TAMAULIPAS;MAESTRÍA EN CIENCIAS EN EL ÁREA DE MATEMÁTICAS;0;0;0;0;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN CIENCIAS EN EL ÁREA EN FÍSICO-QUÍMICA;0;0;0;0;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN CIENCIAS EN INGENIERÍA QUÍMICA;30;28;38;66;12;12;2;14;6;2;8
TAMAULIPAS;MAESTRÍA EN CIENCIAS MÉDICAS;0;7;4;11;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN CIENCIAS SISTEMAS AGROPECUARIOS Y MEDIO AMBIENTE;8;9;5;14;2;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN CIENCIAS SOCIALES;180;7;1;8;0;3;1;4;3;1;4
TAMAULIPAS;MAESTRÍA EN CIENCIAS VETERINARIAS Y ZOOTÉCNICAS;6;7;5;12;2;2;5;7;1;2;3
TAMAULIPAS;MAESTRÍA EN COMUNICACIÓN ACADÉMICA;82;96;130;226;53;67;93;160;30;37;67
TAMAULIPAS;MAESTRÍA EN COMUNICACIÓN CON ÉNFASIS EN COMUNICACIÓN CORPORATIVA, COMUNICACIÓN SOCIAL, DIS;18;41;53;94;9;3;10;13;0;4;4
TAMAULIPAS;MAESTRÍA EN CONSEJERÍA FAMILIAR;2;8;44;52;44;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN CONSTRUCCIÓN;20;11;5;16;2;7;2;9;0;0;0
TAMAULIPAS;MAESTRÍA EN CONTADURÍA;0;0;0;0;0;0;0;0;2;1;3
TAMAULIPAS;MAESTRÍA EN CRIMINOLOGÍA;20;2;8;10;8;4;1;5;0;0;0
TAMAULIPAS;MAESTRÍA EN CRIMINOLOGÍA Y CIENCIAS FORENSES;16;16;13;29;8;5;1;6;19;21;40
TAMAULIPAS;MAESTRÍA EN DERECHO CON ÉNFASIS EN CONSTITUCIONAL, FISCAL, PENAL, LABORAL Y CIVIL;31;132;119;251;11;43;63;106;12;14;26
TAMAULIPAS;MAESTRÍA EN DERECHO CONSTITUCIONAL;0;3;2;5;0;0;0;0;1;2;3
TAMAULIPAS;MAESTRÍA EN DERECHO CONSTITUCIONAL Y AMPARO;0;0;0;0;0;13;6;19;1;0;1
TAMAULIPAS;MAESTRÍA EN DERECHO FISCAL;0;1;1;2;0;0;0;0;7;1;8
TAMAULIPAS;MAESTRÍA EN DERECHO LABORAL;0;0;1;1;0;0;0;0;0;2;2
TAMAULIPAS;MAESTRÍA EN DERECHO PENAL;20;6;5;11;2;2;0;2;9;1;10
TAMAULIPAS;MAESTRÍA EN DERECHO PRIVADO;30;4;3;7;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN DESARROLLO DE LA CALIDAD DE LA EDUCACIÓN;0;2;9;11;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN DESARROLLO DE RECURSOS HUMANOS;0;0;0;0;0;3;5;8;0;3;3
TAMAULIPAS;MAESTRÍA EN DESARROLLO DEL CAPITAL INTELECTUAL Y HUMANO;0;0;0;0;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN DESARROLLO EMPRESARIAL E INTELIGENCIA EJECUTIVA;0;0;0;0;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN DESARROLLO HUMANO CON ÉNFASIS EN ORIENTACIÓN FAMILIAR Y EDUCATIVA;0;0;0;0;0;0;0;0;2;11;13
TAMAULIPAS;MAESTRÍA EN DESARROLLO ORGANIZACIONAL;0;0;0;0;0;0;0;0;3;0;3
TAMAULIPAS;MAESTRÍA EN DESARROLLO REGIONAL;0;0;0;0;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN DIRECCIÓN DE MERCADOTECNIA;0;3;6;9;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN DIRECCIÓN EMPRESARIAL;30;26;31;57;14;13;13;26;4;17;21
TAMAULIPAS;MAESTRÍA EN DIRECCIÓN Y CALIDAD EDUCATIVA;0;0;0;0;0;0;1;1;3;6;9
TAMAULIPAS;MAESTRÍA EN DISEÑO ARQUITECTÓNICO;30;7;0;7;0;17;4;21;0;0;0
TAMAULIPAS;MAESTRÍA EN DISEÑO CON ÉNFASIS EN DISEÑO ARQUITECTÓNICO Y DISEÑO DIGITAL;0;0;0;0;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN DISEÑO DIGITAL;20;20;7;27;2;3;3;6;0;0;0
TAMAULIPAS;MAESTRÍA EN DISEÑO GRÁFICO;30;2;3;5;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN DOCENCIA;453;295;601;896;236;98;187;285;30;53;83
TAMAULIPAS;MAESTRÍA EN DOCENCIA DE LA EDUCACIÓN FÍSICA;386;111;51;162;1;19;5;24;17;5;22
TAMAULIPAS;MAESTRÍA EN DOCENCIA EN EDUCACIÓN SUPERIOR;0;6;16;22;0;1;5;6;0;0;0
TAMAULIPAS;MAESTRÍA EN ECOLOGÍA Y MANEJO DE RECURSOS NATURALES;10;3;0;3;0;7;4;11;0;0;0
TAMAULIPAS;MAESTRÍA EN ECONOMÍA Y DESARROLLO REGIONAL;0;0;0;0;0;0;0;0;2;0;2
TAMAULIPAS;MAESTRÍA EN EDUCACIÓN;115;90;180;270;72;33;59;92;27;38;65
TAMAULIPAS;MAESTRÍA EN EDUCACIÓN ÁREA DOCENCIA;30;22;25;47;0;3;8;11;1;4;5
TAMAULIPAS;MAESTRÍA EN EDUCACIÓN ÁREA EDUCACIÓN SUPERIOR;9;17;15;32;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN EDUCACIÓN BÁSICA;0;13;44;57;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN EDUCACIÓN BILINGÜE: EL INGLÉS COMO SEGUNDO IDIOMA;0;0;0;0;0;25;50;75;3;7;10
TAMAULIPAS;MAESTRÍA EN EDUCACIÓN CON ENFASIS EN EDUCACIÓN BÁSICA;0;0;6;6;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN EDUCACIÓN CON ESPECIALIDAD EN ADMINISTRACIÓN EDUCATIVA;0;20;26;46;5;10;10;20;3;3;6
TAMAULIPAS;MAESTRÍA EN EDUCACIÓN EN EL ÁREA DE DOCENCIA E INVESTIGACIÓN;2076;1229;2712;3941;325;136;260;396;103;165;268
TAMAULIPAS;MAESTRÍA EN EDUCACIÓN EN LA ESPECIALIDAD DE MATEMÁTICAS;0;5;8;13;1;4;1;5;2;2;4
TAMAULIPAS;MAESTRÍA EN EDUCACIÓN EN LA ESPECIALIDAD DE PSICOPEDAGÓGICA;0;25;80;105;14;6;20;26;0;3;3
TAMAULIPAS;MAESTRÍA EN EDUCACIÓN PREESCOLAR;13;0;80;80;13;0;92;92;0;70;70
TAMAULIPAS;MAESTRÍA EN EDUCACIÓN PRIMARIA;5;1;7;8;4;1;1;2;1;1;2
TAMAULIPAS;MAESTRÍA EN EDUCACIÓN SUPERIOR CON ESPECIALIDAD EN PEDAGOGÍA;0;0;0;0;0;0;0;0;1;0;1
TAMAULIPAS;MAESTRÍA EN EDUCACIÓN SUPERIOR ESPECIALIDAD EN PEDAGOGÍA;0;0;0;0;0;0;0;0;3;7;10
TAMAULIPAS;MAESTRÍA EN EDUCACIÓN SUPERIOR ESPECIALIDAD EN PSICOLOGÍA Y ORIENTACIÓN VOCACIONAL;0;0;0;0;0;0;2;2;0;2;2
TAMAULIPAS;MAESTRÍA EN ENFERMERÍA;25;2;33;35;9;0;13;13;0;0;0
TAMAULIPAS;MAESTRÍA EN ESTRATEGIAS DE CREATIVIDAD;0;0;0;0;0;2;5;7;1;0;1
TAMAULIPAS;MAESTRÍA EN FINANZAS;0;13;11;24;0;0;0;0;3;3;6
TAMAULIPAS;MAESTRÍA EN FISCAL;0;21;25;46;0;0;0;0;3;1;4
TAMAULIPAS;MAESTRÍA EN GESTIÓN ADMINISTRATIVA;20;37;37;74;5;7;5;12;3;2;5
TAMAULIPAS;MAESTRÍA EN GESTIÓN DE INSTITUCIONES EDUCATIVAS;25;12;19;31;7;9;11;20;0;0;0
TAMAULIPAS;MAESTRÍA EN GESTIÓN DE LA CALIDAD;0;0;0;0;0;4;5;9;1;0;1
TAMAULIPAS;MAESTRÍA EN GESTIÓN DE LA INDUSTRIA PORTUARIA;0;6;5;11;0;0;5;5;0;0;0
TAMAULIPAS;MAESTRÍA EN GESTIÓN DEL CAPITAL HUMANO;12;7;18;25;6;1;8;9;0;0;0
TAMAULIPAS;MAESTRÍA EN IMPUESTOS;30;8;0;8;0;4;0;4;1;0;1
TAMAULIPAS;MAESTRÍA EN INGENIERÍA ADMINISTRATIVA Y CALIDAD;30;10;3;13;3;2;0;2;0;0;0
TAMAULIPAS;MAESTRÍA EN INGENIERÍA AMBIENTAL;0;24;34;58;0;4;9;13;7;7;14
TAMAULIPAS;MAESTRÍA EN INGENIERÍA ELÉCTRICA;7;4;0;4;0;0;0;0;2;0;2
TAMAULIPAS;MAESTRÍA EN INGENIERÍA ELÉCTRICA Y ELECTRÓNICA;9;13;2;15;2;3;1;4;0;0;0
TAMAULIPAS;MAESTRÍA EN INGENIERÍA ELECTRÓNICA;0;28;7;35;0;19;2;21;1;1;2
TAMAULIPAS;MAESTRÍA EN INGENIERÍA INDUSTRIAL;35;35;14;49;8;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN INGENIERÍA PORTUARIA;0;0;0;0;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN INGLÉS;0;0;0;0;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN INNOVACIÓN EDUCATIVA;70;12;33;45;0;3;12;15;7;9;16
TAMAULIPAS;MAESTRÍA EN INNOVACIÓN TECNOLÓGICA;0;0;0;0;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN LOGÍSTICA Y NEGOCIOS INTERNACIONALES;10;16;7;23;2;10;7;17;0;0;0
TAMAULIPAS;MAESTRÍA EN MATEMÁTICAS;0;0;0;0;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN METODOLOGÍA DE LA ENSEÑANZA;150;91;246;337;76;31;88;119;13;19;32
TAMAULIPAS;MAESTRÍA EN METODOLOGÍA DE LA FORMACIÓN Y DE LA ENSEÑANZA APLICADA;57;54;60;114;30;10;12;22;0;0;0
TAMAULIPAS;MAESTRÍA EN NEGOCIOS INTERNACIONALES;0;0;0;0;0;0;0;0;8;9;17
TAMAULIPAS;MAESTRÍA EN NUTRICIÓN;0;9;23;32;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN ORTODONCIA;0;4;12;16;0;3;4;7;3;4;7
TAMAULIPAS;MAESTRÍA EN PLANEACIÓN, DESARROLLO Y PROYECTO URBANO;0;3;3;6;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN POLÍTICA Y GOBIERNO;30;20;7;27;7;2;5;7;11;7;18
TAMAULIPAS;MAESTRÍA EN PRODUCCIÓN ACUÍCOLA;0;0;0;0;0;0;0;0;2;0;2
TAMAULIPAS;MAESTRÍA EN PSICOLOGÍA;0;2;11;13;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN PSICOLOGÍA CLÍNICA;0;5;10;15;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN PSICOLOGÍA CLÍNICA Y DE LA SALUD;28;6;22;28;22;0;15;15;0;0;0
TAMAULIPAS;MAESTRÍA EN PSICOTERAPIA GESTALT INFANTIL;1;0;14;14;14;0;13;13;0;0;0
TAMAULIPAS;MAESTRÍA EN PSICOTERAPIA INFANTIL GESTALT;0;0;0;0;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN PUBLICIDAD;30;5;4;9;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN RECREACIÓN Y ADMINISTRACIÓN DEL TIEMPO LIBRE;50;23;19;42;3;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN SALUD PÚBLICA;51;149;356;505;32;83;119;202;29;70;99
TAMAULIPAS;MAESTRÍA EN SEGURIDAD Y AMBIENTE DE TRABAJO;22;25;14;39;5;5;9;14;0;0;0
TAMAULIPAS;MAESTRÍA EN SISTEMAS COMPUTACIONALES;0;0;0;0;0;0;0;0;1;0;1
TAMAULIPAS;MAESTRÍA EN SISTEMAS DE INFORMACIÓN;20;9;3;12;0;7;5;12;2;1;3
TAMAULIPAS;MAESTRÍA EN SISTEMAS ECOLÓGICOS Y PRODUCCIÓN;6;9;11;20;2;0;1;1;0;0;0
TAMAULIPAS;MAESTRÍA EN TANATOLOGÍA;0;0;0;0;0;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA EN TECNOLOGÍA EDUCATIVA;0;6;5;11;0;0;0;0;0;2;2
TAMAULIPAS;MAESTRÍA EN TECNOLOGÍA INFORMÁTICA;0;0;0;0;0;0;0;0;15;5;20
TAMAULIPAS;MAESTRÍA EN TECNOLOGÍAS DE INFORMACIÓN;30;0;0;0;0;4;0;4;0;0;0
TAMAULIPAS;MAESTRÍA EN TERAPIA FAMILIAR;33;7;51;58;29;4;24;28;0;0;0
TAMAULIPAS;MAESTRÍA EN VALUACIÓN;0;22;5;27;0;0;0;0;0;3;3
TAMAULIPAS;MAESTRÍA EN VALUACIÓN INMOBILIARIA, INDUSTRIAL DE BIENES NACIONALES;35;15;3;18;3;0;0;0;0;0;0
TAMAULIPAS;MAESTRÍA NUEVA VISIÓN DE LA TRIBUTACIÓN Y CONTABILIDAD INTERNACIONAL;0;0;0;0;0;0;0;0;4;9;13
TLAXCALA;TOTAL;1171;540;648;1188;281;200;237;437;89;145;234
TLAXCALA;DOCTORADO EN A) FAMILIA B) EDUCACIÓN ESPECIAL;0;0;0;0;0;0;0;0;0;0;0
TLAXCALA;DOCTORADO EN CIENCIAS ADMINISTRATIVAS;0;20;11;31;5;13;6;19;2;0;2
TLAXCALA;DOCTORADO EN CIENCIAS AMBIENTALES;0;2;0;2;0;0;3;3;0;0;0
TLAXCALA;DOCTORADO EN CIENCIAS BIOLÓGICAS;0;4;1;5;1;0;0;0;0;0;0
TLAXCALA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;20;3;7;10;7;0;0;0;0;0;0
TLAXCALA;DOCTORADO EN CIENCIAS JURÍDICAS;50;2;0;2;0;0;0;0;0;0;0
TLAXCALA;DOCTORADO EN CIENCIAS NATURALES;0;1;3;4;0;1;3;4;0;0;0
TLAXCALA;DOCTORADO EN DERECHO;13;21;14;35;5;14;4;18;1;1;2
TLAXCALA;DOCTORADO EN DESARROLLO REGIONAL;10;11;14;25;2;5;4;9;5;7;12
TLAXCALA;DOCTORADO EN EDUCACIÓN;68;42;42;84;12;18;9;27;1;1;2
TLAXCALA;DOCTORADO EN INGENIERÍA QUÍMICA;0;0;1;1;1;0;0;0;0;0;0
TLAXCALA;DOCTORADO EN PSICOTERAPIA HUMANISTA;0;3;13;16;0;0;0;0;0;0;0
TLAXCALA;ESPECIALIDAD EN COMPETENCIAS PROFESIONALES PARA LA PRÁCTICA PEDAGÓGICA EN EDUCACIÓN BÁSICA;19;6;13;19;13;0;0;0;0;0;0
TLAXCALA;ESPECIALIDAD EN ENDODONCIA;0;1;7;8;0;0;0;0;4;8;12
TLAXCALA;ESPECIALIDAD EN ENSEÑANZA DE LA EDUCACIÓN BÁSICA;0;0;0;0;0;0;0;0;1;1;2
TLAXCALA;ESPECIALIDAD EN ESTOMATOLOGÍA PEDIÁTRICA;8;1;7;8;7;3;2;5;0;0;0
TLAXCALA;ESPECIALIDAD EN PLANEACIÓN DESARROLLO Y EVALUACIÓN DE LA PRÁCTICA DOCENTE;0;0;0;0;0;0;0;0;1;0;1
TLAXCALA;MAESTRÍA EN ADMINISTRACIÓN;4;49;62;111;3;12;17;29;7;8;15
TLAXCALA;MAESTRÍA EN ADMINISTRACIÓN CON FORMACIÓN EN ORGANIZACIONES;0;0;0;0;0;0;0;0;3;1;4
TLAXCALA;MAESTRÍA EN ADMINISTRACIÓN DE LA CALIDAD;50;2;1;3;1;0;0;0;0;0;0
TLAXCALA;MAESTRÍA EN ADMINISTRACIÓN DE LA EMPRESA CONSTRUCTORA;0;6;0;6;0;6;0;6;0;0;0
TLAXCALA;MAESTRÍA EN ADMINISTRACIÓN PÚBLICA;4;6;2;8;1;2;3;5;1;1;2
TLAXCALA;MAESTRÍA EN ADMINISTRACIÓN PÚBLICA ESTATAL Y MUNICIPAL;0;0;0;0;0;0;1;1;1;0;1
TLAXCALA;MAESTRÍA EN ADMINISTRACIÓN TRIBUTARIA;0;0;0;0;0;7;7;14;7;6;13
TLAXCALA;MAESTRÍA EN ADMINISTRACIÓN Y GESTIÓN DE INSTITUCIONES EDUCATIVAS;0;0;0;0;0;1;6;7;1;6;7
TLAXCALA;MAESTRÍA EN ALTA DIRECCIÓN;50;0;0;0;0;4;4;8;0;0;0
TLAXCALA;MAESTRÍA EN ANÁLISIS REGIONAL;8;7;15;22;8;6;11;17;4;12;16
TLAXCALA;MAESTRÍA EN ARGUMENTACIÓN JURÍDICA;0;9;6;15;5;13;5;18;0;0;0
TLAXCALA;MAESTRÍA EN AUDITORÍA;0;1;0;1;0;0;0;0;0;0;0
TLAXCALA;MAESTRÍA EN CALIDAD;5;10;4;14;2;1;0;1;1;2;3
TLAXCALA;MAESTRÍA EN CIENCIAS AMBIENTALES;50;5;2;7;2;3;0;3;2;0;2
TLAXCALA;MAESTRÍA EN CIENCIAS BIOLÓGICAS;25;19;32;51;13;7;12;19;9;8;17
TLAXCALA;MAESTRÍA EN CIENCIAS DE LA CALIDAD;16;25;7;32;5;7;1;8;2;1;3
TLAXCALA;MAESTRÍA EN CIENCIAS EN INGENIERÍA EN COMPUTACIÓN;0;13;13;26;0;1;0;1;0;0;0
TLAXCALA;MAESTRÍA EN CIENCIAS POLÍTICAS;5;4;1;5;1;0;1;1;1;0;1
TLAXCALA;MAESTRÍA EN CIENCIAS SOCIALES;20;13;11;24;5;2;7;9;3;9;12
TLAXCALA;MAESTRÍA EN COMUNICACIÓN POLÍTICA Y ORGANIZACIONAL;0;0;0;0;0;0;0;0;1;1;2
TLAXCALA;MAESTRÍA EN CRIMINALÍSTICA;20;4;4;8;0;0;0;0;0;0;0
TLAXCALA;MAESTRÍA EN DERECHO;9;7;6;13;5;8;3;11;1;0;1
TLAXCALA;MAESTRÍA EN DERECHO CONSTITUCIONAL Y AMPARO;25;20;23;43;12;11;5;16;4;1;5
TLAXCALA;MAESTRÍA EN DERECHO CONSTITUCIONAL Y DERECHOS HUMANOS;20;3;5;8;5;0;0;0;0;0;0
TLAXCALA;MAESTRÍA EN DERECHO ELECTORAL;100;10;9;19;4;3;4;7;0;0;0
TLAXCALA;MAESTRÍA EN DERECHO FISCAL;15;12;9;21;6;5;10;15;1;0;1
TLAXCALA;MAESTRÍA EN DERECHO PENAL;20;11;12;23;5;6;9;15;2;1;3
TLAXCALA;MAESTRÍA EN DERECHO PENAL Y CRIMINOLOGÍA;16;10;6;16;6;0;0;0;0;0;0
TLAXCALA;MAESTRÍA EN DESARROLLO EDUCATIVO;15;6;2;8;0;0;0;0;0;0;0
TLAXCALA;MAESTRÍA EN DESARROLLO HUMANO;0;4;7;11;0;3;16;19;3;16;19
TLAXCALA;MAESTRÍA EN DOCENCIA;50;3;1;4;0;0;0;0;0;0;0
TLAXCALA;MAESTRÍA EN DOCENCIA Y ADMINISTRACIÓN DE LA EDUCACIÓN SUPERIOR;30;5;5;10;0;4;5;9;0;0;0
TLAXCALA;MAESTRÍA EN EDUCACIÓN;76;31;54;85;31;11;17;28;2;9;11
TLAXCALA;MAESTRÍA EN EDUCACIÓN BÁSICA;35;25;54;79;26;0;0;0;0;0;0
TLAXCALA;MAESTRÍA EN EDUCACIÓN CON CAMPOS ES GESTIÓN EDUCATIVA, ORIENTACIÓN EDUCATIVA Y EDUCACIÓN INICIAL;14;12;22;34;8;2;11;13;1;3;4
TLAXCALA;MAESTRÍA EN EDUCACIÓN EN EL ÁREA DE DOCENCIA E INVESTIGACIÓN;50;16;32;48;32;0;0;0;0;0;0
TLAXCALA;MAESTRÍA EN EDUCACIÓN ESPECIAL;0;0;0;0;0;0;0;0;0;13;13
TLAXCALA;MAESTRÍA EN EDUCACIÓN: CAMPO FORMACIÓN DOCENTE EN EL ÁMBITO REGIONAL;0;0;0;0;0;0;0;0;6;9;15
TLAXCALA;MAESTRÍA EN FINANZAS;50;1;0;1;0;0;0;0;0;0;0
TLAXCALA;MAESTRÍA EN HISTORIA;0;0;0;0;0;0;0;0;0;0;0
TLAXCALA;MAESTRÍA EN INGENIERÍA;0;5;8;13;0;0;0;0;0;0;0
TLAXCALA;MAESTRÍA EN INGENIERÍA ADMINISTRATIVA;16;16;11;27;5;4;7;11;3;4;7
TLAXCALA;MAESTRÍA EN INGENIERÍA QUÍMICA;8;10;9;19;2;2;7;9;0;2;2
TLAXCALA;MAESTRÍA EN JURISPRUDENCIA;20;7;3;10;1;0;0;0;0;0;0
